cycle_number,ambient_temp,capacity,voltage_avg,current_avg,temperature_avg
77,24,1.8451997961855777,3.546007083640312,-1.9445990482746272,31.00810965793079
81,24,1.857228890885317,3.554257954720065,-1.9769156942357176,30.96779499306422
85,24,1.9247760889090635,3.555857469677978,-1.9997552547832569,31.10097217303459
89,24,1.8822317526092551,3.5537306734803207,-1.9884344406296768,31.307368922041046
93,24,1.855276687885587,3.5452650003621513,-1.9771310999966942,31.131339987164562
97,24,1.8392508917181876,3.538408778928339,-1.965705768920947,30.828713779105055
101,24,1.8185396073994429,3.5297688311332673,-1.9542494702422435,30.761533072057244
105,24,1.8134770059567056,3.5300676840423306,-1.9490605727432448,31.30305692941581
109,24,1.7971018450305436,3.5248882875629555,-1.9373547119632697,31.06432144678013
113,24,1.7810046294120476,3.5190926887152725,-1.9312604088713479,30.96654665282149
117,24,1.7710130422682329,3.5151810230271,-1.925413982519257,30.826455697992966
121,24,1.7604712448170943,3.514029112834162,-1.9198444871883995,31.080769482413952
125,24,1.7502913788006587,3.514139684003936,-1.908733158939213,31.694287817425337
129,24,1.7394925037732578,3.509578354212467,-1.90276801874341,31.875581783696685
133,24,1.7546766553637203,3.5110708693292705,-1.9093247566511207,31.543288143901563
135,24,1.7659390941842175,3.5159179315855056,-1.9306372167933323,31.420983409991024
139,24,1.7337887419624838,3.50585340727078,-1.907114151507875,31.15837149963786
143,24,1.713325912040734,3.5010379345914444,-1.8953541357988335,31.15661421699882
147,24,1.7024077813673466,3.497407662636496,-1.8892713805954209,31.206611383963253
149,24,1.82371946178183,3.5388872766749144,-1.9819359924929794,33.61169282822636
153,24,1.8081284050314708,3.5327430295356828,-1.9653277079992455,32.85630077141311
157,24,1.7757610945034283,3.521214759733266,-1.9470636598230844,32.210981559158874
161,24,1.7447409841836798,3.5093111439506677,-1.9241628426386395,31.965090081650274
165,24,1.729207034132373,3.50716091973708,-1.9124470439353747,31.744801840189538
169,24,1.7081086552553244,3.500928918686389,-1.8950209973545986,31.876564068962466
173,24,1.6975954237461768,3.4973019898820894,-1.8837082435178907,32.24289319481841
177,24,1.6820634524029463,3.4929038301187156,-1.8716651994380054,32.07305565938816
181,24,1.6714768322295086,3.488659224822318,-1.8654809345089407,32.030140929891196
185,24,1.6607591387047655,3.4822930804774015,-1.8592903578575999,31.984935871368258
189,24,1.651121015038069,3.477575664197982,-1.848156298789804,32.23677365476226
193,24,1.6401349256190927,3.4787436506489255,-1.8415742473538441,32.56097148037261
197,24,1.6291999416165441,3.4740152461288862,-1.8297533943331723,32.48984985901219
201,24,1.6088496302961666,3.4718387718772696,-1.8170860697729954,32.42612199208859
205,24,1.6035244898969248,3.463180130644551,-1.8111560774496664,32.29984271249387
209,24,1.5989712144027983,3.463469391967206,-1.8113056300795982,32.610757585145336
213,24,1.5876273123575604,3.46021805164007,-1.803802475704306,32.25699351958767
215,24,1.5829719744686166,3.462574876665621,-1.7982439953659044,32.47193402838835
219,24,1.567137636713563,3.4537077937586056,-1.7857963808615818,32.40219271195366
223,24,1.5613446139713882,3.4514035349888337,-1.7850748194527644,32.30987415652578
227,24,1.5511711892790419,3.450781146333252,-1.7785916660457872,32.35440526839345
231,24,1.5406741606295171,3.446105572450592,-1.7727874712030285,32.4731363791227
235,24,1.5253138744624433,3.4418152533277144,-1.7601807681971697,32.52334649341759
239,24,1.5301570318067428,3.445008015985666,-1.7653027883569699,32.518264823491045
243,24,1.5246566834474087,3.441164687975023,-1.7593486488770236,32.5437072434024
247,24,1.5145492986655427,3.443620591429828,-1.7526167898737661,32.562223096007365
251,24,1.509391504602082,3.439943269617906,-1.7516949849801624,32.58978020040808
255,24,1.5039974333050705,3.43602719305159,-1.7510429704034998,32.57089563557426
259,24,1.4935201918040188,3.436309312279291,-1.7388746112390865,32.537854347094196
263,24,1.4876323024497422,3.430470227771154,-1.738622547139575,32.65645090520509
265,24,1.5302876214401704,3.4417311090871063,-1.7870762809520677,33.180785234653264
269,24,1.5040760088360112,3.4355429213552537,-1.7612682208672186,32.71220835503141
273,24,1.4887593608730894,3.4272336842373576,-1.7545532300777185,32.543943889007906
277,24,1.4782779285546637,3.4307536518687556,-1.7364250156958492,32.6655410721976
281,24,1.478459982215684,3.430880434209888,-1.7371686757879778,33.160922870564626
285,24,1.473214844899973,3.431984614031654,-1.7358183569582517,33.414445545408455
289,24,1.4675164935067897,3.426913589626702,-1.7297302660430056,33.3541679486525
293,24,1.4516292657521335,3.4220422356705154,-1.7278671098991139,33.13634596100404
297,24,1.4519237720967177,3.4202687142856667,-1.7269073147637581,32.92241762841388
301,24,1.4471484694777745,3.4248208106770663,-1.7211995934038338,33.20338483123576
305,24,1.4468538105659885,3.4234990883192666,-1.721141114732718,33.533950654066935
309,24,1.4416741930284678,3.4247420964314874,-1.7200547727480755,33.5767934055627
312,24,1.5935866593100128,3.450702139255875,-1.8210481343824243,33.224088400657315
315,24,1.5463902376915637,3.4480475429907522,-1.821445703423604,33.37083344726966
319,24,1.51470559175661,3.4399481891896455,-1.7899159936953069,33.43366634309322
323,24,1.4989786083335404,3.434112914501242,-1.7769345930773324,33.28676739403043
327,24,1.4831110745410492,3.4325600940363916,-1.7640032117743045,33.14347737377552
331,24,1.4729664825468278,3.4270614887575657,-1.7571701008871028,33.11021541795579
335,24,1.4627604396099307,3.427340316812041,-1.7502670210777267,33.18991802149879
339,24,1.4518364681062514,3.423482197888437,-1.7439614243216512,33.26265398635676
343,24,1.4468670644030392,3.4220957701069374,-1.736850855663561,33.299978841087025
347,24,1.441380399427779,3.421883545422636,-1.7360045229798653,33.31663547841367
351,24,1.431210744960774,3.4195777411151886,-1.729690117077797,33.39150630507064
355,24,1.4260247179525716,3.4175281789596474,-1.7287954627467013,33.41522427488497
359,24,1.420487649966195,3.4197860540725715,-1.7216729981632184,33.39690850726103
363,24,1.4207006230355006,3.4171369298988705,-1.7228162229694663,33.73731993653
366,24,1.452255804330839,3.4305347141293625,-1.7486639022205694,34.08965316576344
370,24,1.431557632772571,3.4250844180972875,-1.7345160724760178,33.9987286593769
374,24,1.415015751158943,3.4171339862792935,-1.7271570233190525,33.907397114007345
378,24,1.4097311506517451,3.417521467040602,-1.7305179027385762,33.70518417605219
382,24,1.404917318129309,3.4181623236680356,-1.7141443638380731,33.7458832944166
386,24,1.395164296571563,3.420331935905118,-1.7067823273466607,34.01657212624259
390,24,1.3945343832614077,3.4192916311692465,-1.7063596521950202,34.175023374593785
394,24,1.3893171179312644,3.414352330355796,-1.7052696591517462,33.976109677640174
398,24,1.3838379472327809,3.412701167144591,-1.7046265574439607,33.84150372451663
402,24,1.3736814238195123,3.410409522809144,-1.6985503106996724,34.1008464215818
406,24,1.3786059891863676,3.414419320260644,-1.6982347588599789,34.34663683304219
410,24,1.3737600299108574,3.4131710032395315,-1.6971165805711328,34.216231530637586
414,24,1.3682580583942712,3.4107019261975147,-1.6959199401004303,34.041617020161176
418,24,1.3633024037317505,3.4089059214760367,-1.6953163120957457,33.890212870710734
422,24,1.3580966140172601,3.4134080258317576,-1.6890383512433216,34.116762412437
426,24,1.353269090999531,3.411221044859532,-1.689240311218937,34.490493589415046
430,24,1.3841605738237488,3.4155210852213678,-1.7102007614808157,34.23744800906639
432,24,1.4051467790651473,3.4229838362549794,-1.730244918610445,34.41428886050454
436,24,1.378719022627353,3.414757022019347,-1.7152465923901479,34.16445180476378
440,24,1.3682657783199066,3.41435871627236,-1.7013404928191733,33.877146811272176
444,24,1.3573151296618016,3.4091886698418046,-1.7004366132157598,33.839566254190565
448,24,1.3524934638801596,3.411930366643558,-1.6873533635265776,33.818304796930946
452,24,1.3474099151661236,3.4094417183837504,-1.6919294969110734,33.812621135472135
456,24,1.3370075130842318,3.4081896097479882,-1.6852952939579415,33.79894614410012
460,24,1.3312352966718526,3.40737851449911,-1.6787428835073943,33.702723745621576
464,24,1.3259303781727643,3.4085862639015,-1.6712137513430336,33.63562651984647
468,24,1.321578743867529,3.404843616147767,-1.6768931248947176,33.690724061796516
472,24,1.321225074066109,3.4081057374178703,-1.6701186583642826,33.71317033815572
476,24,1.3156485301862682,3.4091728540380735,-1.6634753413292604,33.65376593260611
480,24,1.3209025697502388,3.4110817622184233,-1.6645875549232958,33.983578066068176
482,24,1.3474328767273906,3.4167486246717154,-1.6918384605140158,33.816348135475515
484,24,1.3260128072353616,3.4169689184247174,-1.6711981411684529,33.60692030225909
488,24,1.3101186784831063,3.4105763913818787,-1.6632769410531225,33.47350597721994
492,24,1.30521620229393,3.4113335283009314,-1.6559085740676296,33.209178727620106
496,24,1.3004061951355774,3.4081283345557187,-1.6561009220603313,33.58088963686094
500,24,1.300235735841116,3.4125732422699135,-1.6493259508429792,33.76400861956033
504,24,1.2895066722480755,3.407693686560286,-1.6481131076816375,33.57003564415372
508,24,1.279253057384795,3.4073499608041957,-1.6402541382604887,33.272050895552354
512,24,1.2792078171714618,3.409292163767801,-1.6339151095418003,33.12740933210319
516,24,1.274036760902923,3.4095492354804775,-1.6340244573659812,33.439116773449626
520,24,1.2741273923001468,3.410318915287339,-1.632488007933941,33.482874768414376
524,24,1.2637639426440779,3.409269478846637,-1.6192610042624402,33.22136307064441
528,24,1.2581373688955233,3.4094374435069095,-1.6178242977824624,32.98562738901426
532,24,1.253259864055301,3.403885091976961,-1.6181015728870058,32.970182781539556
536,24,1.2532313315493426,3.4065929107527846,-1.6180985297864203,33.31018716138479
540,24,1.2480874960313577,3.4095930016592684,-1.6103535053387172,33.23406652671602
544,24,1.2534354284944844,3.409409922814414,-1.611644410040853,33.117656712920734
547,24,1.2898048773266901,3.4195489282896943,-1.6420364978388977,33.78417036686004
551,24,1.2635402021758835,3.4151799904187996,-1.6194806393973795,33.806439563441614
555,24,1.2479761706842853,3.4154594925159083,-1.6048643562670923,33.63735785291911
559,24,1.2321202877943334,3.4130336456755868,-1.5916400783224371,33.58195933847606
563,24,1.2271137666213534,3.4094524356574096,-1.5901105081883435,33.56245583951572
567,24,1.2217397581377356,3.4138496008165014,-1.5767754479909835,33.5111267532655
571,24,1.211102678915174,3.410900672125043,-1.575262673173442,33.53675907012135
575,24,1.2056159765131735,3.4105744140130074,-1.5684640005188113,33.49803069556778
579,24,1.2008936262717274,3.4096514247359915,-1.5671286757845893,33.516977262709986
583,24,1.1905903985558335,3.4128578373442537,-1.5537993411647462,33.531923269271225
587,24,1.185179251041941,3.413450901705652,-1.5521827524962775,33.567636169584304
591,24,1.1796706818144624,3.414388187503409,-1.5452652929126827,33.60493096509702
595,24,1.1745952836753915,3.412419038813061,-1.538651770825325,33.54281440778599
599,24,1.15381833159625,3.4148103057455175,-1.5169723774339863,33.472459360982775
603,24,1.1644009557372264,3.4166177332601,-1.5238501013926742,33.58210389885497
607,24,1.1587974947916069,3.4121341541171764,-1.523792814686802,33.6634605108384
611,24,1.1749748834769171,3.419700177568569,-1.5391310859398721,33.730546074122294
613,24,1.1856752327929356,3.4234687742187893,-1.5426703969635054,33.8912822372509
